timestamp(ms),pressure,temperature,
"1724467421.506","1012.52","22.26",
"1724467421.514","1012.53","22.27",
"1724467421.521","1012.58",,
"1724467421.522",,"22.28",
"1724467421.529","1012.51","22.28",
"1724467421.537","1012.5","22.28",
"1724467421.544","1012.58",,
"1724467421.545",,"22.27",
"1724467421.552","1012.58","22.28",
"1724467421.56","1012.55","22.28",
"1724467421.567","1012.53","22.28",
"1724467421.575","1012.54","22.28",
"1724467421.582","1012.5","22.28",
"1724467421.59","1012.55","22.28",
"1724467421.597","1012.57","22.28",
"1724467421.605","1012.56","22.27",
"1724467421.613","1012.54","22.28",
"1724467421.62","1012.53",,
"1724467421.621",,"22.28",
"1724467421.628","1012.58","22.28",
"1724467421.636","1012.53","22.28",
"1724467421.643","1012.58","22.28",
"1724467421.651","1012.53","22.28",
"1724467421.658","1012.56","22.27",
"1724467421.666","1012.52","22.28",
"1724467421.673","1012.51","22.28",
"1724467421.681","1012.54","22.28",
"1724467421.688","1012.55",,
"1724467421.689",,"22.28",
"1724467421.696","1012.55","22.28",
"1724467421.704","1012.59","22.28",
"1724467421.732","1012.55",,
"1724467421.733",,"22.28",
"1724467421.734","1012.48","22.28",
"1724467421.742","1012.65","22.28",
"1724467421.749","1012.59","22.29",
"1724467421.757","1012.54","22.28",
"1724467421.764","1012.51","22.28",
"1724467421.772","1012.52","22.28",
"1724467421.78","1012.54","22.28",
"1724467421.787","1012.41","22.28",
"1724467421.795","1012.51","22.27",
"1724467421.802","1012.55","22.28",
"1724467421.81","1012.62","22.28",
"1724467421.818","1012.58","22.28",
"1724467421.825","1012.52","22.29",
"1724467421.834","1012.59","22.28",
"1724467421.84","1012.55",,
"1724467421.841",,"22.28",
"1724467421.848","1012.52","22.28",
"1724467421.856","1012.58","22.28",
"1724467421.863","1012.51","22.28",
"1724467421.871","1012.48","22.28",
"1724467421.878","1012.48","22.28",
"1724467421.886","1012.48","22.27",
"1724467421.894","1012.52","22.28",
"1724467421.901","1012.53","22.28",
"1724467421.909","1012.54","22.28",
"1724467421.916","1012.58",,
"1724467421.917",,"22.28",
"1724467421.924","1012.53","22.28",
"1724467421.932","1012.52","22.29",
"1724467421.939","1012.56","22.29",
"1724467421.947","1012.49","22.29",
"1724467421.955","1012.55","22.28",
"1724467421.962","1012.52","22.29",
"1724467421.97","1012.58","22.28",
"1724467421.977","1012.46","22.28",
"1724467421.985","1012.57","22.29",
"1724467421.992","1012.52",,
"1724467421.993",,"22.29",
"1724467422","1012.52","22.29",
"1724467422.008","1012.48","22.28",
"1724467422.015","1012.49","22.29",
"1724467422.023","1012.57","22.29",
"1724467422.03","1012.48",,
"1724467422.031",,"22.28",
"1724467422.038","1012.55","22.28",
"1724467422.046","1012.48","22.28",
"1724467422.053","1012.53","22.28",
"1724467422.061","1012.57","22.28",
"1724467422.068","1012.51",,
"1724467422.069",,"22.28",
"1724467422.076","1012.53","22.28",
"1724467422.084","1012.51","22.28",
"1724467422.091","1012.55","22.28",
"1724467422.099","1012.53","22.29",
"1724467422.106","1012.55",,
"1724467422.107",,"22.28",
"1724467422.114","1012.48","22.28",
"1724467422.122","1012.48","22.28",
"1724467422.13","1012.54","22.29",
"1724467422.137","1012.61","22.29",
"1724467422.145","1012.5","22.28",
"1724467422.152","1012.55","22.29",
"1724467422.16","1012.53","22.28",
"1724467422.167","1012.55",,
"1724467422.168",,"22.29",
"1724467422.175","1012.59","22.28",
"1724467422.183","1012.53","22.28",
"1724467422.19","1012.54","22.29",
"1724467422.198","1012.51","22.28",
"1724467422.205","1012.5","22.29",
"1724467422.213","1012.49","22.29",
"1724467422.22","1012.52","22.29",
"1724467422.228","1012.54","22.29",
"1724467422.236","1012.53","22.28",
"1724467422.243","1012.54","22.29",
"1724467422.251","1012.52","22.29",
"1724467422.259","1012.51","22.28",
"1724467422.266","1012.62",,
"1724467422.267",,"22.28",
"1724467422.274","1012.56","22.29",
"1724467422.282","1012.49","22.29",
"1724467422.289","1012.58","22.29",
"1724467422.296","1012.59",,
"1724467422.297",,"22.29",
"1724467422.304","1012.42","22.29",
"1724467422.312","1012.41","22.28",
"1724467422.319","1012.49",,
"1724467422.32",,"22.29",
"1724467422.327","1012.5","22.29",
"1724467422.335","1012.56","22.29",
"1724467422.342","1012.54",,
"1724467422.343",,"22.29",
"1724467422.35","1012.52","22.29",
"1724467422.357","1012.48","22.29",
"1724467422.365","1012.51","22.28",
"1724467422.373","1012.62","22.29",
"1724467422.38","1012.55","22.28",
"1724467422.388","1012.56","22.29",
"1724467422.395","1012.54",,
"1724467422.396",,"22.29",
"1724467422.403","1012.57","22.29",
"1724467422.41","1012.52",,
"1724467422.411",,"22.29",
"1724467422.418","1012.55","22.29",
"1724467422.425","1012.53",,
"1724467422.426",,"22.28",
"1724467422.433","1012.62","22.29",
"1724467422.441","1012.52","22.29",
"1724467422.448","1012.48","22.29",
"1724467422.456","1012.59","22.29",
"1724467422.464","1012.61","22.29",
"1724467422.471","1012.47","22.29",
"1724467422.479","1012.52","22.29",
"1724467422.486","1012.62","22.29",
"1724467422.494","1012.5","22.29",
"1724467422.501","1012.56",,
"1724467422.502",,"22.29",
"1724467422.509","1012.55","22.29",
"1724467422.517","1012.54","22.29",
"1724467422.524","1012.53",,
"1724467422.525",,"22.29",
"1724467422.532","1012.59","22.3",
"1724467422.54","1012.56","22.29",
"1724467422.547","1012.47","22.29",
"1724467422.555","1012.61","22.29",
"1724467422.562","1012.54","22.29",
"1724467422.57","1012.58","22.29",
"1724467422.578","1012.53","22.29",
"1724467422.585","1012.54","22.29",
"1724467422.593","1012.54","22.29",
"1724467422.601","1012.52","22.29",
"1724467422.608","1012.58","22.29",
"1724467422.615","1012.54",,
"1724467422.616",,"22.3",
"1724467422.623","1012.52","22.29",
"1724467422.631","1012.56","22.29",
"1724467422.638","1012.47","22.29",
"1724467422.646","1012.56","22.29",
"1724467422.654","1012.55","22.29",
"1724467422.661","1012.56","22.29",
"1724467422.669","1012.52","22.29",
"1724467422.676","1012.57",,
"1724467422.677",,"22.29",
"1724467422.684","1012.5","22.29",
"1724467422.691","1012.5",,
"1724467422.692",,"22.29",
"1724467422.699","1012.53","22.29",
"1724467422.707","1012.56","22.29",
"1724467422.714","1012.58","22.29",
"1724467422.722","1012.53","22.29",
"1724467422.73","1012.52","22.29",
"1724467422.737","1012.55","22.29",
"1724467422.745","1012.5","22.29",
"1724467422.752","1012.48","22.29",
"1724467422.76","1012.59","22.29",
"1724467422.767","1012.52",,
"1724467422.768",,"22.29",
"1724467422.775","1012.51","22.29",
"1724467422.783","1012.51","22.28",
"1724467422.79","1012.59","22.3",
"1724467422.798","1012.49","22.29",
"1724467422.806","1012.65","22.29",
"1724467422.813","1012.47","22.29",
"1724467422.821","1012.5","22.29",
"1724467422.828","1012.49","22.29",
"1724467422.836","1012.56","22.3",
"1724467422.843","1012.56",,
"1724467422.844",,"22.29",
"1724467422.851","1012.51","22.29",
"1724467422.859","1012.53","22.29",
"1724467422.867","1012.49","22.29",
"1724467422.874","1012.49",,
"1724467422.875",,"22.29",
"1724467422.881","1012.56",,
"1724467422.882",,"22.29",
"1724467422.889","1012.51","22.29",
"1724467422.897","1012.56","22.3",
"1724467422.904","1012.51","22.29",
"1724467422.912","1012.49","22.29",
"1724467422.92","1012.52","22.29",
"1724467422.927","1012.53",,
"1724467422.928",,"22.29",
"1724467422.935","1012.57","22.3",
"1724467422.942","1012.52","22.29",
"1724467422.95","1012.57","22.29",
"1724467422.957","1012.51",,
"1724467422.958",,"22.29",
"1724467422.965","1012.47","22.3",
"1724467422.973","1012.53","22.29",
"1724467422.98","1012.56",,
"1724467422.981",,"22.29",
"1724467422.988","1012.58","22.29",
"1724467422.996","1012.55","22.29",
"1724467423.003","1012.61",,
"1724467423.004",,"22.3",
"1724467423.011","1012.49","22.29",
"1724467423.018","1012.52","22.29",
"1724467423.026","1012.49","22.31",
"1724467423.033","1012.61",,
"1724467423.034",,"22.3",
"1724467423.041","1012.56","22.29",
"1724467423.049","1012.54","22.3",
"1724467423.056","1012.52",,
"1724467423.057",,"22.29",
"1724467423.064","1012.51","22.29",
"1724467423.072","1012.49","22.3",
"1724467423.079","1012.51","22.29",
"1724467423.087","1012.52","22.3",
"1724467423.094","1012.51","22.29",
"1724467423.102","1012.54","22.29",
"1724467423.11","1012.53","22.29",
"1724467423.117","1012.61","22.3",
"1724467423.125","1012.54","22.3",
"1724467423.133","1012.51","22.29",
"1724467423.14","1012.47","22.3",
"1724467423.147","1012.58","22.29",
"1724467423.155","1012.53","22.3",
"1724467423.163","1012.56","22.3",
"1724467423.17","1012.49","22.29",
"1724467423.178","1012.52","22.29",
"1724467423.185","1012.53",,
"1724467423.186",,"22.29",
"1724467423.193","1012.5","22.29",
"1724467423.201","1012.54","22.3",
"1724467423.208","1012.54","22.3",
"1724467423.216","1012.53","22.29",
"1724467423.223","1012.56","22.29",
"1724467423.231","1012.5","22.29",
"1724467423.239","1012.48","22.29",
"1724467423.246","1012.6","22.3",
"1724467423.254","1012.56","22.3",
"1724467423.262","1012.47","22.3",
"1724467423.269","1012.52",,
"1724467423.27",,"22.29",
"1724467423.277","1012.53","22.29",
"1724467423.284","1012.59","22.3",
"1724467423.292","1012.54","22.3",
"1724467423.3","1012.6","22.3",
"1724467423.307","1012.55","22.3",
"1724467423.315","1012.56","22.3",
"1724467423.322","1012.47",,
"1724467423.323",,"22.3",
"1724467423.33","1012.46","22.3",
"1724467423.338","1012.49","22.29",
"1724467423.345","1012.61","22.3",
"1724467423.353","1012.55","22.29",
"1724467423.36","1012.45","22.3",
"1724467423.368","1012.6","22.31",
"1724467423.376","1012.56","22.3",
"1724467423.383","1012.52",,
"1724467423.384",,"22.3",
"1724467423.391","1012.44","22.29",
"1724467423.399","1012.54","22.3",
"1724467423.406","1012.55","22.3",
"1724467423.413","1012.51","22.29",
"1724467423.421","1012.55","22.3",
"1724467423.429","1012.49","22.3",
"1724467423.436","1012.47","22.3",
"1724467423.444","1012.55","22.3",
"1724467423.451","1012.6",,
"1724467423.452",,"22.3",
"1724467423.459","1012.57","22.3",
"1724467423.467","1012.59","22.3",
"1724467423.474","1012.55","22.3",
"1724467423.482","1012.53","22.31",
"1724467423.489","1012.48","22.3",
"1724467423.497","1012.49","22.3",
"1724467423.505","1012.57","22.31",
"1724467423.512","1012.54","22.3",
"1724467423.52","1012.5","22.3",
"1724467423.527","1012.5",,
"1724467423.528",,"22.3",
"1724467423.535","1012.55","22.3",
"1724467423.543","1012.59","22.31",
"1724467423.55","1012.55","22.3",
"1724467423.558","1012.55","22.3",
"1724467423.565","1012.48",,
"1724467423.566",,"22.3",
"1724467423.573","1012.5","22.3",
"1724467423.581","1012.56","22.3",
"1724467423.588","1012.52","22.3",
"1724467423.596","1012.48","22.3",
"1724467423.603","1012.51","22.31",
"1724467423.611","1012.6","22.3",
"1724467423.619","1012.54","22.3",
"1724467423.626","1012.62","22.3",
"1724467423.634","1012.54","22.3",
"1724467423.641","1012.49",,
"1724467423.642",,"22.3",
"1724467423.649","1012.52","22.3",
"1724467423.657","1012.6","22.3",
"1724467423.664","1012.58",,
"1724467423.665",,"22.29",
"1724467423.672","1012.52","22.3",
"1724467423.679","1012.57","22.3",
"1724467423.687","1012.58","22.31",
"1724467423.695","1012.5","22.3",
"1724467423.702","1012.56","22.3",
"1724467423.71","1012.53","22.3",
"1724467423.718","1012.56","22.31",
"1724467423.725","1012.53","22.31",
"1724467423.733","1012.6","22.3",
"1724467423.74","1012.53","22.3",
"1724467423.748","1012.55","22.3",
"1724467423.755","1012.57","22.3",
"1724467423.763","1012.57","22.3",
"1724467423.771","1012.6","22.31",
"1724467423.778","1012.53","22.3",
"1724467423.786","1012.53","22.31",
"1724467423.794","1012.55","22.3",
"1724467423.801","1012.57","22.31",
"1724467423.809","1012.57","22.31",
"1724467423.816","1012.59",,
"1724467423.817",,"22.3",
"1724467423.824","1012.51","22.31",
"1724467423.831","1012.56",,
"1724467423.832",,"22.31",
"1724467423.839","1012.52","22.3",
"1724467423.847","1012.52","22.3",
"1724467423.855","1012.48","22.3",
"1724467423.862","1012.53","22.3",
"1724467423.869","1012.49",,
"1724467423.87",,"22.29",
"1724467423.877","1012.52","22.31",
"1724467423.885","1012.52","22.3",
"1724467423.892","1012.52","22.3",
"1724467423.9","1012.53","22.3",
"1724467423.908","1012.54","22.3",
"1724467423.915","1012.59",,
"1724467423.916",,"22.31",
"1724467423.962","1012.54","22.3",
"1724467423.963","1012.49","22.31",
"1724467423.964","1012.5","22.31",
"1724467423.968","1012.6","22.32",
"1724467423.976","1012.57","22.3",
"1724467423.983","1012.57","22.3",
"1724467423.991","1012.54","22.31",
"1724467423.998","1012.54","22.31",
"1724467424.006","1012.54","22.32",
"1724467424.014","1012.46","22.3",
"1724467424.021","1012.51","22.31",
"1724467424.029","1012.46","22.3",
"1724467424.037","1012.56","22.31",
"1724467424.044","1012.55","22.32",
"1724467424.052","1012.53","22.32",
"1724467424.06","1012.55","22.3",
"1724467424.067","1012.56","22.31",
"1724467424.075","1012.6","22.3",
"1724467424.082","1012.52",,
"1724467424.083",,"22.3",
"1724467424.09","1012.57","22.31",
"1724467424.098","1012.53","22.31",
"1724467424.105","1012.61",,
"1724467424.106",,"22.31",
"1724467424.113","1012.52","22.31",
"1724467424.121","1012.55","22.3",
"1724467424.128","1012.55",,
"1724467424.129",,"22.3",
"1724467424.135","1012.54","22.31",
"1724467424.143","1012.54","22.31",
"1724467424.151","1012.52","22.31",
"1724467424.158","1012.58","22.31",
"1724467424.166","1012.5","22.31",
"1724467424.174","1012.51","22.31",
"1724467424.181","1012.53","22.3",
"1724467424.189","1012.53","22.31",
"1724467424.196","1012.53","22.3",
"1724467424.204","1012.48","22.32",
"1724467424.211","1012.54","22.31",
"1724467424.219","1012.57","22.3",
"1724467424.227","1012.51","22.31",
"1724467424.234","1012.51","22.31",
"1724467424.242","1012.54","22.31",
"1724467424.25","1012.47","22.31",
"1724467424.257","1012.57",,
"1724467424.258",,"22.31",
"1724467424.265","1012.53","22.32",
"1724467424.272","1012.59","22.31",
"1724467424.28","1012.57","22.31",
"1724467424.287","1012.57",,
"1724467424.288",,"22.32",
"1724467424.295","1012.53","22.31",
"1724467424.303","1012.42","22.31",
"1724467424.31","1012.56",,
"1724467424.311",,"22.32",
"1724467424.318","1012.47","22.31",
"1724467424.326","1012.53","22.31",
"1724467424.333","1012.61","22.31",
"1724467424.341","1012.6","22.32",
"1724467424.348","1012.57","22.32",
"1724467424.356","1012.62","22.32",
"1724467424.363","1012.51",,
"1724467424.364",,"22.32",
"1724467424.371","1012.51","22.32",
"1724467424.379","1012.57","22.31",
"1724467424.386","1012.46",,
"1724467424.387",,"22.3",
"1724467424.394","1012.51","22.32",
"1724467424.401","1012.5",,
"1724467424.402",,"22.3",
"1724467424.409","1012.51","22.32",
"1724467424.417","1012.54","22.31",
"1724467424.424","1012.52","22.31",
"1724467424.432","1012.49","22.31",
"1724467424.439","1012.47",,
"1724467424.44",,"22.31",
"1724467424.447","1012.53","22.32",
"1724467424.455","1012.54","22.31",
"1724467424.462","1012.56","22.31",
"1724467424.47","1012.5","22.32",
"1724467424.477","1012.53","22.32",
"1724467424.485","1012.53","22.31",
"1724467424.493","1012.63","22.31",
"1724467424.5","1012.5","22.3",
"1724467424.508","1012.53","22.32",
"1724467424.516","1012.57","22.32",
"1724467424.523","1012.51","22.31",
"1724467424.531","1012.53","22.32",
"1724467424.538","1012.59","22.31",
"1724467424.546","1012.64","22.32",
"1724467424.553","1012.48",,
"1724467424.554",,"22.32",
"1724467424.561","1012.53","22.32",
"1724467424.569","1012.58","22.32",
"1724467424.576","1012.52","22.31",
"1724467424.584","1012.5","22.3",
"1724467424.591","1012.55",,
"1724467424.592",,"22.32",
"1724467424.599","1012.56","22.32",
"1724467424.607","1012.55","22.32",
"1724467424.614","1012.5","22.31",
"1724467424.622","1012.53","22.32",
"1724467424.629","1012.46",,
"1724467424.63",,"22.32",
"1724467424.637","1012.6","22.32",
"1724467424.645","1012.55","22.32",
"1724467424.652","1012.57",,
"1724467424.653",,"22.32",
"1724467424.66","1012.51","22.32",
"1724467424.667","1012.51","22.32",
"1724467424.675","1012.55","22.32",
"1724467424.683","1012.52","22.31",
"1724467424.69","1012.57","22.32",
"1724467424.698","1012.53","22.31",
"1724467424.705","1012.59",,
"1724467424.706",,"22.31",
"1724467424.713","1012.53","22.3",
"1724467424.721","1012.48","22.32",
"1724467424.728","1012.47","22.31",
"1724467424.736","1012.51","22.32",
"1724467424.743","1012.54","22.32",
"1724467424.751","1012.57","22.31",
"1724467424.759","1012.51","22.32",
"1724467424.766","1012.47",,
"1724467424.767",,"22.31",
"1724467424.774","1012.55","22.32",
"1724467424.782","1012.47","22.32",
"1724467424.789","1012.55","22.32",
"1724467424.797","1012.47","22.31",
"1724467424.804","1012.6","22.32",
"1724467424.812","1012.55","22.32",
"1724467424.819","1012.55",,
"1724467424.82",,"22.32",
"1724467424.827","1012.51","22.32",
"1724467424.835","1012.53","22.32",
"1724467424.842","1012.52",,
"1724467424.843",,"22.32",
"1724467424.85","1012.55","22.32",
"1724467424.857","1012.54",,
"1724467424.858",,"22.31",
"1724467424.865","1012.39","22.32",
"1724467424.873","1012.54","22.31",
"1724467424.88","1012.52","22.32",
"1724467424.888","1012.52","22.31",
"1724467424.895","1012.49","22.32",
"1724467424.903","1012.62","22.32",
"1724467424.911","1012.48","22.32",
"1724467424.918","1012.51",,
"1724467424.919",,"22.32",
"1724467424.926","1012.6","22.31",
"1724467424.934","1012.58","22.32",
"1724467424.941","1012.55","22.32",
"1724467424.949","1012.52","22.31",
"1724467424.956","1012.59","22.31",
"1724467424.964","1012.57","22.32",
"1724467424.971","1012.58",,
"1724467424.972",,"22.32",
"1724467424.979","1012.52","22.32",
"1724467424.987","1012.53","22.32",
"1724467424.994","1012.46","22.32",
"1724467425.002","1012.48","22.32",
"1724467425.009","1012.6","22.32",
"1724467425.017","1012.6","22.32",
"1724467425.025","1012.54","22.31",
"1724467425.032","1012.55","22.32",
"1724467425.04","1012.46","22.32",
"1724467425.047","1012.59",,
"1724467425.048",,"22.32",
"1724467425.055","1012.59","22.32",
"1724467425.063","1012.55","22.32",
"1724467425.07","1012.56","22.32",
"1724467425.078","1012.56","22.32",
"1724467425.085","1012.48","22.32",
"1724467425.093","1012.54","22.32",
"1724467425.101","1012.65","22.33",
"1724467425.108","1012.55","22.32",
"1724467425.116","1012.57","22.32",
"1724467425.126","1012.53","22.32",
"1724467425.131","1012.5","22.32",
"1724467425.139","1012.47","22.32",
"1724467425.146","1012.53","22.32",
"1724467425.154","1012.61","22.32",
"1724467425.161","1012.55","22.32",
"1724467425.169","1012.49","22.32",
"1724467425.177","1012.5","22.31",
"1724467425.184","1012.47","22.32",
"1724467425.192","1012.49","22.32",
"1724467425.199","1012.51",,
"1724467425.2",,"22.32",
"1724467425.207","1012.47","22.32",
"1724467425.214","1012.49",,
"1724467425.215",,"22.32",
"1724467425.222","1012.53","22.32",
"1724467425.23","1012.57","22.32",
"1724467425.237","1012.61",,
"1724467425.238",,"22.32",
"1724467425.245","1012.53","22.32",
"1724467425.253","1012.56","22.32",
"1724467425.26","1012.58","22.33",
"1724467425.268","1012.55","22.32",
"1724467425.275","1012.54","22.32",
"1724467425.283","1012.54","22.32",
"1724467425.291","1012.53","22.33",
"1724467425.298","1012.51",,
"1724467425.299",,"22.32",
"1724467425.306","1012.44","22.32",
"1724467425.314","1012.56","22.32",
"1724467425.322","1012.56","22.32",
"1724467425.328","1012.53",,
"1724467425.329",,"22.32",
"1724467425.336","1012.53","22.32",
"1724467425.344","1012.51","22.32",
"1724467425.351","1012.49",,
"1724467425.352",,"22.32",
"1724467425.359","1012.61","22.32",
"1724467425.367","1012.51","22.32",
"1724467425.374","1012.51","22.33",
"1724467425.382","1012.47","22.32",
"1724467425.389","1012.48","22.32",
"1724467425.397","1012.51","22.32",
"1724467425.404","1012.54",,
"1724467425.405",,"22.32",
"1724467425.412","1012.48","22.32",
"1724467425.42","1012.52","22.32",
"1724467425.427","1012.58","22.33",
"1724467425.435","1012.44","22.32",
"1724467425.443","1012.49","22.32",
"1724467425.45","1012.44","22.32",
"1724467425.458","1012.53","22.33",
"1724467425.465","1012.5","22.32",
"1724467425.473","1012.58","22.33",
"1724467425.48","1012.51",,
"1724467425.481",,"22.32",
"1724467425.488","1012.47","22.32",
"1724467425.496","1012.57","22.32",
"1724467425.503","1012.55","22.32",
"1724467425.511","1012.51","22.32",
"1724467425.519","1012.55","22.33",
"1724467425.526","1012.46","22.32",
"1724467425.534","1012.58","22.32",
"1724467425.541","1012.56",,
"1724467425.542",,"22.32",
"1724467425.549","1012.52","22.32",
"1724467425.556","1012.55",,
"1724467425.557",,"22.32",
"1724467425.564","1012.53","22.33",
"1724467425.572","1012.54","22.32",
"1724467425.579","1012.58",,
"1724467425.58",,"22.33",
"1724467425.587","1012.55","22.33",
"1724467425.594","1012.52",,
"1724467425.595",,"22.32",
"1724467425.602","1012.51","22.33",
"1724467425.61","1012.55","22.34",
"1724467425.617","1012.55",,
"1724467425.618",,"22.32",
"1724467425.625","1012.47","22.32",
"1724467425.633","1012.56","22.32",
"1724467425.64","1012.59","22.32",
"1724467425.648","1012.55","22.32",
"1724467425.655","1012.53","22.32",
"1724467425.663","1012.59","22.33",
"1724467425.671","1012.5","22.32",
"1724467425.678","1012.6","22.33",
"1724467425.686","1012.51","22.32",
"1724467425.693","1012.58","22.33",
"1724467425.701","1012.62","22.34",
"1724467425.709","1012.54","22.32",
"1724467425.716","1012.47","22.32",
"1724467425.724","1012.53","22.33",
"1724467425.731","1012.5","22.32",
"1724467425.739","1012.54","22.33",
"1724467425.746","1012.52",,
"1724467425.747",,"22.32",
"1724467425.754","1012.51","22.33",
"1724467425.762","1012.49","22.32",
"1724467425.769","1012.55","22.33",
"1724467425.777","1012.54","22.33",
"1724467425.784","1012.48",,
"1724467425.785",,"22.32",
"1724467425.792","1012.59","22.32",
"1724467425.8","1012.49","22.33",
"1724467425.807","1012.6","22.33",
"1724467425.815","1012.55","22.32",
"1724467425.823","1012.58","22.32",
"1724467425.83","1012.61",,
"1724467425.831",,"22.32",
"1724467425.838","1012.48","22.32",
"1724467425.845","1012.52",,
"1724467425.846",,"22.33",
"1724467425.853","1012.55","22.33",
"1724467425.86","1012.6",,
"1724467425.861",,"22.33",
"1724467425.868","1012.55","22.33",
"1724467425.876","1012.61","22.33",
"1724467425.884","1012.53","22.33",
"1724467425.891","1012.48","22.32",
"1724467425.898","1012.54",,
"1724467425.899",,"22.32",
"1724467425.906","1012.54","22.33",
"1724467425.914","1012.48","22.32",
"1724467425.921","1012.53","22.33",
"1724467425.929","1012.58","22.33",
"1724467425.936","1012.58",,
"1724467425.937",,"22.33",
"1724467425.944","1012.58","22.33",
"1724467425.952","1012.52","22.33",
"1724467425.959","1012.58",,
"1724467425.96",,"22.33",
"1724467425.967","1012.53","22.33",
"1724467425.975","1012.53","22.33",
"1724467425.982","1012.58","22.33",
"1724467425.99","1012.5","22.34",
"1724467425.997","1012.55","22.33",
"1724467426.005","1012.51","22.33",
"1724467426.013","1012.59","22.33",
"1724467426.02","1012.53","22.34",
"1724467426.028","1012.52","22.32",
"1724467426.035","1012.59",,
"1724467426.036",,"22.34",
"1724467426.043","1012.53","22.33",
"1724467426.05","1012.51",,
"1724467426.051",,"22.33",
"1724467426.058","1012.52","22.33",
"1724467426.066","1012.55","22.33",
"1724467426.073","1012.52","22.33",
